indivID,panelID,scale_marginal,se_marginal,se_scale_marginal_fd,scale_jt,se_scale_jt,eps_jt,se_eps_jt,nsnps,nref_haps
I5835,ceu,449.0578952742861,5.210747833865037,5.2004517049911865,400.7125466539555,11972.775137862529,0.005717627142602741,0.20462004992452695,9725,49
I2859,ceu,446.1225913462953,4.67730097272693,4.667694162644062,407.86660852726106,2298.4753458399678,0.005113135786226844,0.14758083154949975,13427,49
I7949,ceu,496.72406854902897,4.889916845998144,4.916185899752121,475.4844812811978,23.651245801489207,0.003425244359293724,0.005868276495600621,14451,49
I3276_published,ceu,365.55405689344366,4.019422832530474,3.9976184066933156,340.583307972,6636.93687448379,0.004418190468300247,0.26327014200458515,11544,49
I4893,ceu,494.1946900475109,4.69297474680617,4.717328593096203,480.97220556232156,38.78721869868849,0.00262671456440446,0.00041807614938517857,14067,49
I1496,ceu,412.43502587164613,4.266127906702968,4.197403674624403,390.81641882091276,111.58033431534827,0.0034473620549975463,0.004566489058824368,13406,49
I5514,ceu,453.85444278810644,4.634220695315051,4.632522020331532,430.54300242725833,12320.34764070367,0.0031608535525183817,0.0023967785756602903,14731,49
I1507,ceu,387.18119124100826,3.9593208582288044,3.9051217163347083,385.9521893179563,163.03022542144006,0.0028532459840513065,0.020487318108540067,13203,49
I4889,ceu,468.7338870701696,4.567488765857389,4.580867428770932,467.27218003320655,183.35556810097208,0.00270561891466086,0.0031529142712386957,14308,49
I0099_published,ceu,500.7925582428253,4.866061271433145,4.8922685279352605,473.48615601067837,974.1493787277755,0.0036639695977970475,0.03135801891127258,15570,49
I4888,ceu,441.85843389581316,4.43994003476555,4.422167363217758,425.24410141954843,2113.4773309788898,0.002754628557566193,0.02629206325070947,13990,49
I12209,ceu,371.7031270635149,3.7299548002252396,3.7012239330229733,359.8013183466526,100.76310498552172,0.0026628661419783,0.00012605566523204458,15460,49
I1495,ceu,430.0436393270087,4.338769225440148,4.302244252992996,390.57858320983047,2206.6782167229076,0.005279378598998935,0.01889883555848607,13987,49
I4891,ceu,487.83484357973936,4.8386935006659515,4.8644194138374885,456.70069219273336,853.4672022694117,0.004434624271217359,0.008002786866530056,14171,49
I4886,ceu,432.375232624183,4.299454518304436,4.267874828016796,411.1166426232351,10432.457224836358,0.003982299214151751,0.08517134918739995,14475,49
I5204,ceu,440.02557708146475,4.309696901944302,4.289904674020105,418.19203818358784,116.74888253419816,0.003814888328328981,0.004660321122840144,14473,49
I8199,ceu,475.9378371203762,4.602663348558884,4.620501627323787,450.28006948971654,4.842333263342664,0.004845177369970198,8.532717498555795e-05,14145,49
I3134,ceu,406.74455722876684,4.031514429609748,3.9690309182810366,383.7970022086808,3574.4413422306957,0.004857467153077162,0.2654550710969756,13303,49
I2978,ceu,440.6527244233083,4.337371506979842,4.319301116415278,411.3671357889269,14.026856134600088,0.005147593784121045,0.00884563974973606,13123,49
I4878,ceu,439.3995830756948,4.487362876141814,4.465339449185877,418.7772419950331,49.80183535990934,0.003779956486757984,0.00221727240883909,13451,49
I3135,ceu,458.2092669472446,4.872995534832872,4.878175477163679,420.2192751985065,232.1977820603047,0.005475775692162625,0.0014927783640125301,12896,49
I1565,ceu,430.67869652843143,4.279795718007859,4.245203822174836,415.65612220075184,1290.6711514251065,0.0028622996792076727,0.026668047446583226,14857,49
I3133,ceu,448.5013839397403,4.462253763146335,4.4542563735588105,423.01317502241267,19.875846135921922,0.004630267312803313,0.0003479967478745438,12986,49
I2979,ceu,514.0429554103537,5.1814836918827325,5.210429311571685,497.4126535994832,1083.4816350228332,0.002575278961179882,0.007036817939668658,13187,49
I4887,ceu,435.13718585102947,4.360080562722535,4.332167473231412,433.2281645317619,235.61682465064493,0.002076491128314194,0.0272500332571259,13534,49
I2977,ceu,379.0517830167872,3.9561547419754777,3.913393984793375,369.0050016880642,3.3116034041838294,0.002411983443373696,7.701977280970587e-05,12848,49
I5748,ceu,379.11481884073726,4.125010561247714,4.081710327707139,358.1472226164707,4.628005818068258,0.004248478794562366,0.00048585635712222096,9644,49
I4884,ceu,446.4787026863677,4.3607274374772995,4.348702683788085,418.0259022308449,1561.7202005501103,0.004533800550796453,0.09558619274711871,14639,49
R9.SG,ceu,449.3323796087045,3.918176312123461,3.9124510306709968,437.7192148778235,22.094436030299438,0.002413756138692645,0.0009115484168669037,25213,49
I5207,ceu,492.8987062092859,4.696707922286527,4.720609623196229,463.25981683064936,31.617010834373115,0.004061873763612281,0.0004925464879969764,16511,49
I4895,ceu,417.4744703411388,4.290831509573252,4.228313997542603,405.1490255317838,7.943850813235905,0.0021334484157018167,0.00014407282638238605,13598,49
I0676,ceu,451.24303375558594,4.694446646569194,4.688960095431118,411.66173686737307,1514.4350834681618,0.005277440624418124,0.03046355194662022,12127,49
I0017,ceu,406.38054951510355,4.23239197719256,4.164262619577688,380.22387738343997,4528.6773348508705,0.003752338231211543,0.08246217392041993,14225,49
prs016-ALL_DATA.SG,ceu,429.9931255482818,3.853502190452007,3.823075304145926,402.6392148708961,4.642163953059509,0.004880295725608103,0.0016750467852782636,25695,49
I7042,ceu,430.607379914228,4.4002116968796745,4.3642766527794725,429.2003036051722,194.63115086146396,0.003056756904636323,8.848640386863826e-05,12684,49
I2933,ceu,461.1962224372592,5.027061868245822,5.035399674075566,412.75628543343737,1.0,0.005920436497066986,1.0,11675,49
I1500,ceu,353.734811644095,3.6444022435298336,3.6442267760441958,337.7192560062879,756.7695570663734,0.0026414869129562043,0.007109008263023344,13818,49
prs013-ALL_DATA.SG,ceu,462.27001902194047,4.578776876305528,4.585899236950598,380.22356361380855,11.31206650403672,0.008089930537499667,0.0007091907693135839,24046,49
I12410,ceu,447.77543032191045,4.505206755446937,4.497034788891725,413.6414106398642,1.0,0.004694925112813882,1.0,13464,49
I0104,ceu,408.29633953398337,4.009011241714136,3.9472311319776803,394.52720095849344,3796.990044549668,0.00292432269392268,0.017325147097427846,16492,49
WEHR_1192SkA,ceu,453.4761656533406,4.373687905566153,4.3720072839966635,407.1768639376913,153.65090099709363,0.006395593836470442,0.03375092024017733,18125,49
I7209,ceu,433.52426708792933,4.439705598739951,4.40784731329815,398.8919811515373,46.1994518847921,0.004979852651671229,0.03116035780982677,14691,49
I7286,ceu,450.2725302705664,4.440618295951362,4.434845328962439,436.16779561220454,816.9078094452235,0.003204457941105678,0.01561321326196986,12933,49
I7043,ceu,412.2497466162519,4.3169377482718545,4.249903098495522,395.10436496959574,2964.202515554871,0.002850740827329512,0.04982397975677576,12937,49
I3875,ceu,396.9750409757866,3.963981975425168,3.903825782612286,380.0923471548938,114.26786872805245,0.0041533704607885245,0.004668568044372818,12784,49
I7249,ceu,401.7476263050955,4.275285339877251,4.203042986927825,373.73995572208645,10340.395723550911,0.004247371853783862,0.22369108257100273,12427,49
I0843,ceu,492.90573554866876,4.675528274686328,4.700479401859368,456.59959476525074,18702.579261955918,0.0049119624675348535,0.20917346764418157,19724,49
I4304,ceu,358.7949480492063,3.608370157801965,3.600491805414791,347.28997013818116,4205.074917885841,0.0033195036835278946,0.09329784474009077,13849,49
I0406,ceu,417.7830586133954,4.972015578564254,4.889983970151707,374.5148039465368,9.342412580623384,0.006526500927967862,0.0001587064793024292,8246,49
I4880,ceu,456.5418246388985,4.659212744588066,4.661724908319945,429.8403616557525,120.8223160067058,0.003858025468566682,0.0025321648439047993,13792,49
R4.SG,ceu,540.3919463033529,4.602960328105052,4.622261989977094,511.00497863766594,47060.0400836529,0.003477506441816716,0.8370776544879058,24698,49
I2660,ceu,490.7227387752663,4.942652091536362,4.9683967099057735,427.82046012086056,84.99357499921184,0.008595193550511637,0.0023169562490522526,13738,49
I3132,ceu,501.1962345752737,5.509281049923509,5.544627098567636,441.3447805737729,159.75733226632082,0.006321840870867027,0.022246799618193737,12123,49
I2631,ceu,361.8450844539685,3.677989340254516,3.6657961567370894,349.7790945669857,116.27036688920687,0.0029265491333728927,0.0004052882029570678,14399,49
I3256,ceu,425.2429113719154,4.252795250319596,4.206410470523775,401.3499735811014,59.773543568575555,0.004223911205795459,0.00034095390392882037,14247,49
I7044,ceu,447.3900290059623,4.5595821002889165,4.550473385097367,425.86133519561014,17869.45592252797,0.0036353659173688126,1.19306662610468,12549,49
RISE1163.SG,ceu,436.7377517499214,4.010639166812614,3.9889464365049427,405.32205239705786,27.431434730628144,0.004542503525663378,0.001241435097845124,24289,49
I6680,ceu,538.4913898056834,5.355929306632831,5.38120993047077,502.7751937224221,133.93264124684862,0.004100956425815066,0.008562088154967661,15340,49
I6767_all.SG,ceu,390.756573847204,3.737568380189426,3.686663388026224,364.4880114494233,549.5599023421181,0.004905474664166774,0.011191087440340282,22665,49
I7272,ceu,462.9893221961877,4.95221872417546,4.963146469289231,425.2531399083109,4388.81770085175,0.0045539571649180054,0.04858006519838067,12278,49
I3948,ceu,427.92139400764063,4.469934417027633,4.4275843544837095,426.388869237636,181.17898040235136,0.0026071448981989246,0.00106130152425463,12266,49
I2655,ceu,402.21269745624846,4.129577532543109,4.056966149416559,389.79200685147964,18.42332920883436,0.0029090833505595773,0.0001590091683614097,14110,49
I7640,ceu,411.92449811318323,4.299948800143147,4.232711021539793,394.14619799999457,47.530481971697135,0.003424643995124489,0.0018458087066069182,12923,49
I7278,ceu,497.3079473165656,5.246503321045179,5.278377368455804,453.85090072897714,1092.5115592212674,0.004742938537927149,0.0011396657000485315,12816,49
I7212,ceu,344.4933515663884,3.6208221539674126,3.635282332116555,342.179939961229,284.12080891992844,0.0018850470560314082,0.0026616141615868633,11667,49
I7210,ceu,493.00650738037626,5.159278685577875,5.189309536068986,491.597398269151,171.3440897014752,0.0025776489492985253,0.011671109639497818,11654,49
LaBrana1_published.SG,ceu,503.9898418110811,4.7923803981446165,4.818812456786613,459.93552970766297,477.4790625588977,0.005180268062215383,0.011068791652341375,19768,49
I5070,ceu,440.12483430837585,4.389125247369577,4.368910480909612,408.004448510724,1.0,0.004351907596476266,1.0,14932,49
I6677,ceu,449.89579948418816,4.444940902569619,4.438526615286708,427.47322244916046,9387.324755083428,0.004293748418988037,0.23180027918532203,14842,49
I7251,ceu,430.6084978911991,4.384825315186044,4.3482503273455055,408.6079875664803,500.3691804282068,0.0041409461089483325,0.008111778535169492,11992,49
I3947,ceu,448.3300142508064,4.69837043681695,4.689435356690559,420.407564022419,822.19743480848,0.004189345011111923,0.026241404483841654,12160,49
prs009-ALL_DATA.SG,ceu,554.5625422790562,5.191195082492839,5.212682409557124,457.15472952152635,1194.2568422227732,0.009850126394981638,0.03370729857208627,22793,49
I2691,ceu,383.64581797386955,4.0385723732578,3.9875257860887614,368.17736573139604,14.763050387291635,0.0037601077147648232,0.00038381970117015165,12621,49
R7.SG,ceu,388.6408624508967,3.8872745826027124,3.833474673768088,360.9095290758831,2552.963483202826,0.0038002236320121945,0.0407752644379512,23557,49
I7554,ceu,461.33916910392605,4.799058181310069,4.806560142000362,430.39232904305555,811.0549070320749,0.004349484911198314,0.013277604257086217,12663,49
I4885,ceu,457.6814950208372,4.491898323622079,4.494532630311013,430.0501018370407,5.509494950254285,0.005306497560369046,0.0001384593569592805,13623,49
I7280,ceu,420.0939405145615,4.446929389072922,4.385063137655208,403.33821498859356,2.9988674028796116,0.0031838113674204057,0.000677656518895526,12471,49
R15.SG,ceu,338.84613524939004,3.238672373311203,3.255459903274102,336.38523847275235,306.82882398699616,0.002010626607227087,0.0036376307094158496,23298,49
I4303,ceu,391.31008292535057,4.164162105466345,4.099671931758007,366.09352779334245,71.06962206731664,0.004523026485138745,0.0007722742699670894,11811,49
I7276,ceu,461.0122159357461,4.842791832497759,4.849172077415097,441.00031858125743,3792.2355107966837,0.00305433355142982,0.0934446072773702,12032,49
I8365,ceu,397.70333724097856,4.171720831936136,4.103089212258101,372.5733926157955,4.761663161716051,0.003729438352456746,0.00011424576176483115,15206,49
I6757,ceu,379.8275648418574,3.9153471033226666,3.870326548931079,360.2737221620008,2.7680170070719012,0.003946700783840204,9.701230983442037e-05,13466,49
I2597,ceu,493.7775431000012,5.195342407023571,5.225984632059111,443.8759820212864,131.3747615636784,0.005424077128457684,0.0011269256906928117,13579,49
I5078,ceu,460.1992409975711,4.449829528862988,4.455212061041939,426.49301110369703,3243.9842904816765,0.005133526628804095,0.10165064595014471,14720,49
I4881_published,ceu,368.8522562997016,3.8593223815720976,3.8336648361647025,356.9695132155419,1850.933568829972,0.0030478831148278364,0.029278087100211334,14307,49
I2635,ceu,382.54632813641655,3.990410373305106,3.9393614666804906,361.4904874295849,44.89811093506912,0.004531260221074575,0.00038730708075678427,12368,49
I2365,ceu,551.550936959425,5.753430883842721,5.759545839436789,464.0560813858055,10860.725815877207,0.007446444404309561,0.16852968973708246,16194,49
I7289,ceu,392.1237737658556,4.251806821818915,4.185079083524297,364.0141248443073,6.390000961775667,0.0047337088276227825,0.0001114330278284041,12191,49
I7282,ceu,438.0283140081647,4.600688127209637,4.5761430825124005,412.0502084502204,379.273701902773,0.003963521421499823,0.014339749185654288,12699,49
I4882,ceu,471.0156870810379,4.827249391852104,4.844887165101902,434.2428835180449,1.0039435318557437,0.00462855988321633,0.00010919835166689587,14252,49
I6696,ceu,499.2450816466036,4.8971677183524776,4.92326272341687,444.9684186684643,269.54312489270654,0.007605228477065972,0.04530309485638385,14204,49
I5077,ceu,478.2556252594184,4.906660842439355,4.927797384628961,441.86458590823844,2310.2983341808426,0.004889053427035332,0.034735011572130214,14375,49
I4331,ceu,473.0327736354967,4.856530578013905,4.873737730136572,449.98517953270516,19.4621519034787,0.003933455715754802,0.01061897088885476,11264,49
I4073,ceu,400.98808735426985,4.2699372881349325,4.2002978341146235,385.57434671499175,5330.6203016883965,0.003323047650897736,0.0730052787279335,11849,49
Villabruna,ceu,429.9728789325123,4.632676767954008,4.589205452839699,349.09702618513745,7234.131117227423,0.01040417785771049,0.20278005034609042,14649,49
I5237,ceu,351.70205412785344,3.748809947305451,3.752544571758713,329.3796507037799,9155.85966678741,0.00404510565794273,0.19855152562683523,14465,49
I4089,ceu,460.1608567981195,4.854525212562918,4.859459481131111,417.67237716619763,94.35660042896392,0.005264659121085876,0.0024915849097493885,12568,49
I2741,ceu,473.4628469014832,4.814100473590596,4.831191601900999,451.41598199774097,29.344151244334213,0.003024873569252029,0.001245568557905879,15465,49
I7606,ceu,357.9593872611218,3.7389902545292486,3.7328843006460395,346.55792829139517,398.05226859896163,0.0031377329673261275,0.00878735137802471,13581,49
I5833,ceu,482.7938869664876,5.238569809160721,5.267064578584835,447.11384422252723,123.42238723306988,0.004660632689746748,0.0019860809384863766,10465,49
I5235,ceu,373.23646478225555,3.873342314220382,3.8410578344159596,355.24901383474645,157.44469703081953,0.004175790830667486,0.0013531846853048635,14211,49
ans017.SG,ceu,432.1134662860832,4.191358890784427,4.159338904481159,410.3041007528109,27.136938561991865,0.0029625861080388805,0.0011728419243792864,22260,49
I4914_published,ceu,412.5296526796353,4.395921951848678,4.327657595403904,388.3382355395632,1762.2944432573279,0.003338190045915326,0.03274186160919514,13465,49
I5236,ceu,358.9267667059591,3.7882617266989618,3.7800794201923873,338.9856986888238,109.1652944828995,0.004062853065798972,0.0017000762941921637,14047,49
I1131,ceu,467.4162496387005,4.670648762041024,4.682413298343084,440.8271817502524,621.5962972481237,0.003885454033565201,0.030612655219237717,12430,49
I4915,ceu,429.5049120564033,4.506714903519977,4.465412006668287,395.4883786423514,1.0,0.004945404866629668,1.0,13989,49
I8364,ceu,428.5186971255406,4.5069349701284915,4.46597373420328,394.48540678152,1.0,0.0053233651852274055,1.0,13102,49
I11248,ceu,352.420804043164,3.5027041293648318,3.504617909829881,350.68512059702965,210.752059302007,0.0025577625349628968,0.005635975648007107,14095,49
I5232,ceu,445.22820537121106,4.820012628023108,4.8074412291820305,414.5327882007444,2278.3406754407497,0.003957808793148268,0.02495286891597413,13793,49
RISE1162.SG,ceu,459.4598325206235,4.2080023566131075,4.211795293625678,425.77534486945626,330.78133028160295,0.004639145087212495,0.006136361916475864,21582,49
SZ27,ceu,442.76192375446124,4.3796685244686815,4.364903624513046,418.70471597655046,126.69736906367997,0.0036467668666674714,0.002066720477556986,15099,49
I6531,ceu,374.8481058826145,3.813258653539827,3.78029755426517,358.61532025475583,122.51254428856713,0.00355004480894419,0.0009306833264068665,12739,49
SZ42,ceu,469.5603815092361,4.942836589157368,4.961950748241555,433.8244317485228,107.12434849509398,0.0039506678710788,0.012319459486421807,13640,49
I2637,ceu,458.95643403797305,4.575893332464453,4.580124204242401,421.7303152337585,7299.35294652065,0.005530366414074578,0.3191214890006049,13796,49
CL23,ceu,551.2443359286337,5.367398934381881,5.391752930321543,504.81406395101806,247.85959609592575,0.005128009617725155,0.010919054414098125,13842,49
I0634,ceu,452.2487410098415,4.6551313120482885,4.651666205110087,426.53576712531884,12.970730575120442,0.004068798179054527,0.0014677395360571763,12841,49
I1904,ceu,450.0126295785557,4.393866692950161,4.387976011776563,431.53399381741605,8.745266181552573,0.004098309521881158,0.0003118197515862659,13185,49
I4074,ceu,468.2950426620159,4.820423209524786,4.834177365289217,454.1767939464521,7725.135489047188,0.002513969733787418,0.0739886148704508,12333,49
RISE1173.SG,ceu,441.4305048165344,4.2130051929059,4.196934186640114,403.60619696240195,453.4813898342789,0.0050729711748339,0.002898517763181634,21276,49
I2457,ceu,396.958702438185,4.301578445965144,4.231984658007091,378.1691003878514,1501.7520428713194,0.0031253958716546053,0.019615810736848628,11407,49
CL121,ceu,537.564753119176,5.296477938443857,5.321151064896218,511.1562148705268,1000.5322663299423,0.0037234294353907186,0.00039700004921239626,14135,49
I5240,ceu,353.31402640577414,3.7804859637060173,3.7812246718592397,335.35316516040695,11.8959222271639,0.0035014893481715996,0.0003234465511192582,13934,49
M96.SG,ceu,447.44778940392433,4.379905700001273,4.3696590383786145,397.13479289967904,5.46784387882851,0.006606449248183541,0.00018071366075306429,20315,49
I2367_published,ceu,455.24625002211695,4.482773510365595,4.483506307044467,426.021874542391,58.541726944623115,0.00504000567346392,0.00019476875961928127,14265,49
CL146,ceu,369.40482709650723,3.7774881206678947,3.752655612973398,354.22069677162136,15.049920120383808,0.0035580104806853786,9.908707335256459e-05,13490,49
R969.SG,ceu,647.0007210192695,5.666622173544034,5.691000725257804,604.6996692691424,378.6970836816208,0.004250167684090388,0.0025588222477742426,21412,49
UNTA85_1343,ceu,441.71501608337917,4.566032549712014,4.546606490982767,399.53803503088665,7718.199711958053,0.00576138945719938,0.15829505892187762,13034,49
I4916,ceu,446.7874990901776,4.79416094917061,4.782559722798744,409.75083127050897,20.393484068153924,0.0045149791158671775,0.00037174498895489554,13274,49
I6759,ceu,461.57321123894144,4.925317835672711,4.934276970902631,425.39039194200205,2987.5652765832106,0.005286892502350288,0.02737540469429604,12162,49
CL94,ceu,541.503634727624,5.556904102637962,5.584697514946565,517.4320574246108,117.23955309397041,0.002853656746842992,0.002058059598186281,14256,49
RISE1171.SG,ceu,428.6914255601619,4.200595416503263,4.1612001378484855,,,,,20394,49
I5513,ceu,448.9136455744888,4.574595070876442,4.56674535180503,428.011001181448,138.52749191741003,0.003931294292036346,0.0039521640806402065,13434,49
N17.SG,ceu,493.34016162818205,4.578526664656865,4.601710665507501,470.0264476222345,111.51906742590852,0.0031190023741006013,0.029119788718264986,20600,49
SZ13,ceu,498.36293450444225,4.894073901715426,4.920536659622649,470.108144675799,30.193877484778916,0.004199885045360065,0.0040635074956251885,13019,49
CL145,ceu,397.17269038026245,4.18843979064943,4.11985035967889,379.66845752650755,73.36512386035992,0.003075759146038596,0.004493952442436716,13267,49
N47.SG,ceu,446.36545731900617,4.281989219021159,4.272881049977716,420.28223487528436,86.31252154518623,0.004004052806053773,0.0025071560657005804,20540,49
I7275,ceu,390.87942197074364,4.27166226328143,4.20809407866951,364.05186670282,803.723181622899,0.005005789433324496,0.01102910514115835,10648,49
RISE1168.SG,ceu,422.70576292455263,4.028447737366821,3.9814863467505788,396.76902198220455,1.1681634421920444,0.00420742407558802,7.772130870164017e-05,19945,49
CL30,ceu,647.9975051601854,6.25644924626227,6.287377328102418,607.9129310414387,1587.6140731648707,0.004289695034941072,0.06037062724225391,13437,49
CL63,ceu,521.9658980866054,5.471087019092178,5.502893213252029,470.94133152850014,28.712721136402994,0.0048221175193338415,0.004792061631135327,13677,49
Ajvide58.SG,ceu,512.9974528742104,4.9909562702455545,5.018406423453607,443.18248118764376,8.414059703816593,0.008387576661478692,0.00029447460306386753,19060,49
I5377,ceu,440.1082739141213,4.705970269566606,4.685727580294628,396.1787890817381,12478.627417429485,0.00561266799939411,0.14458206812492735,13351,49
I2753,ceu,417.550030777375,4.24761911698238,4.185485545013917,396.95488100797536,1517.3070741042766,0.003727660698608861,0.021955986826784055,15121,49
I2793_published,ceu,483.7616340226532,4.9030079776709545,4.924536519137893,459.24621584270005,7355.2618863384905,0.003058778374766359,0.0110922611843817,14525,49
N26.SG,ceu,438.09049114162235,4.097477959912348,4.077818922029275,421.377421709243,13159.89679680828,0.003137007689750262,0.16292472513118236,19569,49
N49.SG,ceu,372.5817239076711,3.5831613772229147,3.555378499326559,352.09966702786215,347.8520997640337,0.003695212844642143,0.0010398418823012432,19115,49
I6753_all.SG,ceu,445.67035948667706,4.438595523636068,4.426036098772343,427.0980525674601,4694.460606255586,0.003186595755593342,0.060201479181497146,15603,49
CL84,ceu,483.40538371811033,4.960272985367638,4.9883407769745975,459.78589321249467,1338.6241320169283,0.0032989973350279265,0.1025836451392887,12728,49
R31.SG,ceu,392.6578098574477,3.924278259527655,3.867463381717818,373.09514290015284,3469.497741730419,0.003937222974596028,0.05590314422749534,19254,49
R63.SG,ceu,607.7296975449652,5.633191008420653,5.674218625704778,550.4922771804485,419.4852793514152,0.005472605536167568,0.0023928181744217974,19306,49
OBKR_80,ceu,486.61142979076874,5.061392657272174,5.087022441789866,464.2958803933875,581.8334404443514,0.003675012801059406,0.0020430935377700066,12296,49
I4069,ceu,418.1189934052139,4.629190754536189,4.557676249724496,389.68992504710945,25811.266405110353,0.0042187579607306505,0.10120292595527612,10829,49
R64.SG,ceu,590.3210545379022,5.638622456279222,5.674907571177163,533.3899252845656,1965.8008361424409,0.00538296672958581,0.0014561715485926,18898,49
RISE1165.SG,ceu,458.07437846960045,4.461584852239552,4.466214067218534,412.27896835476764,1.0,0.00636652682413132,1.0,18313,49
CL38,ceu,592.9510204631168,6.280177567447962,6.324602108201341,561.8182024559796,3442.082295703357,0.003572664524064001,0.3208381010490866,11389,49
R136.SG,ceu,622.5207069891118,5.63801294693933,5.676517772815869,564.4747506675656,6.962874124089244,0.005299351686975184,0.0076145748125482395,18403,49
I2366_published,ceu,446.4550799651524,4.515708832545004,4.505265801088164,430.5699177264759,9006.165906762577,0.0032775042702874323,0.4112838634470556,12897,49
CL93,ceu,444.8977684472771,4.61804233616658,4.603707382448767,427.19458724308276,3062.689106165836,0.0038563274263115795,0.019095636923466046,11977,49
I7208,ceu,382.37437655460303,4.0492844026205415,4.0015804108023385,362.3107734114871,302.2626945488052,0.003843850150393304,0.005057603343338338,12899,49
I2417,ceu,479.33048486213977,4.753538315669111,4.773955188366678,457.23358615339396,2081.49604553656,0.0037019326157799607,0.032583644250670556,13442,49
