indivID,Country,Location,Lat,Long,AvgDate_calBP,Sex,Cov_Autosomes,Data_Type,Publication,Contact,Group_ID,Assessment,panelID,scale_marginal,se_marginal,se_scale_marginal_fd,scale_jt,se_scale_jt,eps_jt,se_eps_jt,nsnps,nref_haps
BR2.SG,Hungary,Ludas-Varju-Dulo,47.82,19.95,3140.0,M,19.164,Shotgun,GambaNatureCommunications2014,GambaNatureCommunications2014,Hungary_LBA.SG,PASS (Xcontam=0.009),eur,303.08907135963574,1.2979560540060922,1.3108821005945366,288.6989450466566,236.4687464838417,0.0028193505171572298,0.02314412927654028,33222,240
BR2.SG,Hungary,Ludas-Varju-Dulo,47.82,19.95,3140.0,M,19.164,Shotgun,GambaNatureCommunications2014,GambaNatureCommunications2014,Hungary_LBA.SG,PASS (Xcontam=0.009),fullkg,211.14027046667528,0.4300038296760712,0.4208695686769179,203.33111817999085,275.4566162754245,0.0025102176228617252,0.02214786273745751,45915,1233
I0412,Spain,Els Trocs,42.5,0.5,7144.0,M,13.785,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Iberia_EN,PASS (Xcontam=0.005),ceu,407.66660840356917,3.9501090226520974,3.887557314544062,395.82121437447006,2.4352428823398857,0.0024608179963057,5.391275663864581e-05,16748,49
I0412,Spain,Els Trocs,42.5,0.5,7144.0,M,13.785,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Iberia_EN,PASS (Xcontam=0.005),eur,184.78285216489917,0.9237899034868928,0.9245004752640688,184.16409797714238,861.219484391681,0.0013455821993293348,0.017639942165833342,19064,240
I0412,Spain,Els Trocs,42.5,0.5,7144.0,M,13.785,1240K,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),"Haak, Wolfgang",Iberia_EN,PASS (Xcontam=0.005),fullkg,145.64657176932312,0.32492985436983624,0.33079791404065656,144.26195348558974,13.000784174917438,0.0016569338792766495,0.0007002785639228564,26033,1233
I6747_all.SG,Great Britain,"England, Derbyshire, Brassington, Carsington Pasture Cave",53.079803000000005,-1.640942,5539.0,M,13.201402999999999,Shotgun,BraceDiekmannNatureEcologyEvolution2019,"Brace, Selina",England_N_all.SG,PASS (literature),ceu,472.3355213077308,4.07054468804487,4.082545484506953,449.2544028773786,192.9166057066364,0.00309201568132068,0.001326614415866797,28572,49
I6747_all.SG,Great Britain,"England, Derbyshire, Brassington, Carsington Pasture Cave",53.079803000000005,-1.640942,5539.0,M,13.201402999999999,Shotgun,BraceDiekmannNatureEcologyEvolution2019,"Brace, Selina",England_N_all.SG,PASS (literature),eur,222.76707900237702,1.0714709481819118,1.0520056687222301,216.21682069459027,112.97738162187795,0.0024194014250018873,0.008591074921544053,32583,240
I6747_all.SG,Great Britain,"England, Derbyshire, Brassington, Carsington Pasture Cave",53.079803000000005,-1.640942,5539.0,M,13.201402999999999,Shotgun,BraceDiekmannNatureEcologyEvolution2019,"Brace, Selina",England_N_all.SG,PASS (literature),fullkg,171.27352478666575,0.3616558527533187,0.3663962277982615,166.05115596545966,160.2256464097688,0.0022186889349939147,0.005351501007800888,45042,1233
SZ43.SG,Hungary,Szólád,46.28333333,17.85,1431.0,M,11.762964,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),ceu,531.6036965092899,4.44648871100125,4.465984751856084,503.00036510010034,34257.488266438566,0.0033466730708880247,1.6112421230974134,28927,49
SZ43.SG,Hungary,Szólád,46.28333333,17.85,1431.0,M,11.762964,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),eur,319.7129921583426,1.3617458036922006,1.3751786766193692,312.29101679559153,17.694097405229876,0.0021567292456992388,0.0006889655966050213,32996,240
SZ43.SG,Hungary,Szólád,46.28333333,17.85,1431.0,M,11.762964,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),fullkg,244.53522395346315,0.4739127732104744,0.4735898944889194,237.7529925437304,1.0,0.002047039260124926,1.0,45631,1233
SZ4.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,11.762964,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),ceu,480.5788525948114,4.17351018486592,4.189928486484378,448.346243986738,261.7521109243443,0.004243091144453603,0.0022079330934527647,28949,49
SZ4.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,11.762964,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),eur,235.24394148143276,1.1039547381387218,1.0961849181388232,230.5815238128089,83.99045860681788,0.0019345763358648571,0.007945126954497206,33034,240
SZ4.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,11.762964,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),fullkg,182.89032404670792,0.3838989390998061,0.38496190259149615,178.4602539365072,121.56080200768305,0.0017578225082384232,0.007510451000316513,45651,1233
rath1.SG,Ireland,"Rathlin Island, County Antrim",55.292131999999995,-6.191685,3906.0,M,11.63,Shotgun,CassidyPNAS2016,..,Ireland_BA.SG,PASS (literature),ceu,485.1260167039654,4.113932946330278,4.131451913105576,447.87320382720605,8.356838965654973,0.004573089341891036,0.00015908295392797638,28937,49
rath1.SG,Ireland,"Rathlin Island, County Antrim",55.292131999999995,-6.191685,3906.0,M,11.63,Shotgun,CassidyPNAS2016,..,Ireland_BA.SG,PASS (literature),eur,249.74160952155125,1.128856659218935,1.131178540725817,240.97628281395862,17.82281672299411,0.0028084403343819394,0.005483170687145997,33025,240
rath1.SG,Ireland,"Rathlin Island, County Antrim",55.292131999999995,-6.191685,3906.0,M,11.63,Shotgun,CassidyPNAS2016,..,Ireland_BA.SG,PASS (literature),fullkg,177.56945581025312,0.36992567044941854,0.372914028120818,171.42000388898919,2192.0744825576976,0.002409660878674685,0.013852876040800773,45639,1233
SZ15.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,10.826289,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),ceu,422.7221142701713,3.7411043485599738,3.701218657550581,405.71607543090516,157.00357327447918,0.002548606629912721,0.010724385537098449,28737,49
SZ15.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,10.826289,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),eur,221.06938744206195,1.0210074153691446,1.0012930368256256,220.1193942329986,435.2215897226823,0.0012485590303765194,0.013206837419229268,32797,240
SZ15.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,10.826289,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),fullkg,172.35637813789418,0.35651671283755304,0.3609709594114618,171.03368217442727,1.0,0.0013628419249047726,1.0,45338,1233
SZ45.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,10.739735000000001,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),ceu,590.9165646730422,5.0373299057606795,5.066762511970026,540.7906052107481,19.73851364252376,0.004880252772013273,0.00020414038127288225,28888,49
SZ45.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,10.739735000000001,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),eur,327.6529923077408,1.4176171320785371,1.4294125928313708,318.69950965083444,0.4972021336444216,0.0024866048863062965,1.9530811110379665e-05,32963,240
SZ45.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,10.739735000000001,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),fullkg,242.29319650185838,0.4762745035526304,0.4752950398851606,234.8638895491407,435.6337219588906,0.002160564281933681,0.04233270425705867,45553,1233
SZ11.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,9.279219,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),ceu,457.27565139855966,4.056205867679953,4.060390120803165,419.05529800541376,2008.29711246007,0.004322590914779694,0.04461048901714082,28826,49
SZ11.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,9.279219,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),eur,229.07294758744493,1.0590701945369587,1.0463832833220146,224.3733650062603,0.8264905023448446,0.0018542190170198075,1.769483965696656e-05,32886,240
SZ11.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,9.279219,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),fullkg,166.81554451066182,0.3445368708927959,0.3501311589768831,164.59685684146925,0.3710163292856859,0.001535991954958046,9.969367960402534e-05,45447,1233
POST_6,Germany,Haunstetten-Postillionstraße,48.29573,10.89103,3896.0,M,8.6017,1240k,MittnikScience2019,"Mittnik, Alissa",Germany_Lech_EBA,PASS (literature),ceu,520.5096077109134,5.118722098892409,5.144156609092649,520.504963427049,18.287229509661568,0.010253322152519116,0.00018890298117348544,18759,49
POST_6,Germany,Haunstetten-Postillionstraße,48.29573,10.89103,3896.0,M,8.6017,1240k,MittnikScience2019,"Mittnik, Alissa",Germany_Lech_EBA,PASS (literature),eur,235.565564859765,1.1551138814764712,1.146800651307333,211.30846059857402,6870.844753011985,0.00740825687773572,0.1665146444318152,21393,240
POST_6,Germany,Haunstetten-Postillionstraße,48.29573,10.89103,3896.0,M,8.6017,1240k,MittnikScience2019,"Mittnik, Alissa",Germany_Lech_EBA,PASS (literature),fullkg,172.21303555439547,0.3790957004245015,0.3840849259679721,157.57597803148627,268.45838236058785,0.0056568948371896344,0.006091113197939584,29455,1233
Bichon.SG,Switzerland,Grotte du Bichon,47.09999847,6.8699998860000004,13665.0,M,8.443,Shotgun,JonesNatureCommunications2015,..,Switzerland_Bichon.SG,PASS (literature),ceu,304.14626606695737,2.926741047332436,2.9569120677416336,290.90447186361666,1.5514798800773406,0.003222769584768718,0.0006370085032110075,27552,49
Bichon.SG,Switzerland,Grotte du Bichon,47.09999847,6.8699998860000004,13665.0,M,8.443,Shotgun,JonesNatureCommunications2015,..,Switzerland_Bichon.SG,PASS (literature),eur,179.79671681712438,0.8977069180792028,0.9031578702197118,177.46462910645047,334.62687968945164,0.001655607625996738,0.008819246090082864,31436,240
Bichon.SG,Switzerland,Grotte du Bichon,47.09999847,6.8699998860000004,13665.0,M,8.443,Shotgun,JonesNatureCommunications2015,..,Switzerland_Bichon.SG,PASS (literature),fullkg,142.7921528196914,0.32008516975219065,0.32520657260625785,140.90406606771037,0.28130942582166696,0.0015196051493421149,6.97462920314697e-06,43427,1233
I0160.SG,Great Britain,"England, East Anglia, Hinxton",52.08,0.18,1995.0,M,8.439,Shotgun,SchiffelsNatureCommunications2016,"Haak, Wolfgang",England_LIA.SG,PASS (literature),ceu,518.6871395143147,4.576364106625449,4.599917511112019,493.88880345047727,191.96056226815782,0.0025001690991685345,0.005608440250005021,27145,49
I0160.SG,Great Britain,"England, East Anglia, Hinxton",52.08,0.18,1995.0,M,8.439,Shotgun,SchiffelsNatureCommunications2016,"Haak, Wolfgang",England_LIA.SG,PASS (literature),eur,247.18253272891556,1.1109989753849847,1.1118774192787115,247.14932913553426,186.80774339378772,0.0010176633901271656,0.01280919120652576,30928,240
I0160.SG,Great Britain,"England, East Anglia, Hinxton",52.08,0.18,1995.0,M,8.439,Shotgun,SchiffelsNatureCommunications2016,"Haak, Wolfgang",England_LIA.SG,PASS (literature),fullkg,192.8960929823257,0.3999261546403939,0.39684376728823995,192.98574940718308,48.43314367105285,0.0009883465972704338,0.0029723832371643475,42621,1233
I2452,Great Britain,"England, South Derbyshire, Willington",52.15,-0.38,4049.0,M,7.489,1240K,OlaldeNature2018,"Evans, Christopher",England_BellBeaker,"PASS (batch.flag.for.S2452.E1.L1, Xcontam=0.004)",ceu,348.9218521283045,3.5383561512940607,3.5446930585588463,326.60120005289986,1169.49780603037,0.0039382144906824025,0.021819749779600245,16267,49
I2452,Great Britain,"England, South Derbyshire, Willington",52.15,-0.38,4049.0,M,7.489,1240K,OlaldeNature2018,"Evans, Christopher",England_BellBeaker,"PASS (batch.flag.for.S2452.E1.L1, Xcontam=0.004)",eur,181.619207976402,0.9221179211465312,0.925974546949212,175.6894588437879,105.82291871162514,0.002626534013117323,0.006879224653756428,18605,240
I2452,Great Britain,"England, South Derbyshire, Willington",52.15,-0.38,4049.0,M,7.489,1240K,OlaldeNature2018,"Evans, Christopher",England_BellBeaker,"PASS (batch.flag.for.S2452.E1.L1, Xcontam=0.004)",fullkg,148.1257766197391,0.33457174383445043,0.3409134814764569,145.12166368469343,35.35978218705589,0.0020706521724947547,0.002912370232769405,25564,1233
I0449,Hungary,"Hódmez Vásárhely, Gorzsa Homokbánya",46.35587,20.27821,6700.0,M,6.872000000000001,1240K,LipsonNature2017,"Laszlo, Mark",Hungary_LN_Tisza,PASS (Xcontam=0.007),ceu,452.54783271380387,4.433305075160536,4.430363532759271,451.10115311797455,184.13659153223838,0.00219899944092783,0.006900385750420423,15459,49
I0449,Hungary,"Hódmez Vásárhely, Gorzsa Homokbánya",46.35587,20.27821,6700.0,M,6.872000000000001,1240K,LipsonNature2017,"Laszlo, Mark",Hungary_LN_Tisza,PASS (Xcontam=0.007),eur,226.53107163656728,1.134392834024208,1.117608252777727,225.48703528510282,25.056494203871242,0.0013621465960090276,0.00026359246214991506,17592,240
I0449,Hungary,"Hódmez Vásárhely, Gorzsa Homokbánya",46.35587,20.27821,6700.0,M,6.872000000000001,1240K,LipsonNature2017,"Laszlo, Mark",Hungary_LN_Tisza,PASS (Xcontam=0.007),fullkg,170.81458699475843,0.38005101040397904,0.3855067053905488,169.80433379172197,160.68510942273193,0.0013139730559036352,0.001333729671027849,23968,1233
I2445,Great Britain,"England, Oxfordshire, Yarnton",51.79568333,-1.319891667,4114.0,M,6.82,1240K,OlaldeNature2018,"Loe, Louise",England_BellBeaker,PASS (Xcontam=0.006),ceu,368.6942165387958,3.8800431900640966,3.8540437700644494,345.4781572017472,122.85102486328137,0.004238906818858237,0.020393463502320845,14585,49
I2445,Great Britain,"England, Oxfordshire, Yarnton",51.79568333,-1.319891667,4114.0,M,6.82,1240K,OlaldeNature2018,"Loe, Louise",England_BellBeaker,PASS (Xcontam=0.006),eur,192.1939143895417,1.008187428181811,1.0006866688906215,184.5960349834697,8.085599890396631,0.003025906372393204,0.0003776447302008691,16652,240
I2445,Great Britain,"England, Oxfordshire, Yarnton",51.79568333,-1.319891667,4114.0,M,6.82,1240K,OlaldeNature2018,"Loe, Louise",England_BellBeaker,PASS (Xcontam=0.006),fullkg,149.5065308247571,0.3404583228441873,0.3472935574456189,144.561739961754,29.89468110588945,0.00251285960968093,0.0012742717325194837,22901,1233
SZ2.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,6.3293870000000005,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),ceu,478.3917356471687,4.146530408694468,4.1627142377075765,456.1499014367015,36627.88296081071,0.0031717853111444235,0.14384915629497538,27960,49
SZ2.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,6.3293870000000005,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),eur,238.08698908409858,1.0569387830437122,1.0518955740966045,235.09763990210132,21.10538359047176,0.0017417733844806386,0.0002980618788366992,31901,240
SZ2.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,6.3293870000000005,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),fullkg,183.52157472118682,0.3769410262971808,0.3777254325682944,181.65428587164365,11.708733846797552,0.0015718874163317099,0.002222643300978508,44109,1233
SZ5.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,6.248029,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),ceu,581.2362994607174,4.880123389775023,4.903792393637269,554.4091686655944,96.75171819207209,0.0037630713857500797,0.029071487989836563,27781,49
SZ5.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,6.248029,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),eur,310.49500241017495,1.331300353003846,1.3449331631994252,299.18560506322643,2.9807510760296383,0.0024373305882783945,0.00018811028300631309,31685,240
SZ5.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,6.248029,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),fullkg,214.7114290259749,0.4338600098984732,0.4245138752973279,210.60730150915225,38.62943092348638,0.0019727895705278532,0.005428299403242001,43783,1233
RISE98.SG,Sweden,L Beddinge 56,55.381,13.445,4104.0,M,6.125,Shotgun,AllentoftNature2015,..,Sweden_LN.SG,PASS (literature),ceu,418.87718709556196,3.915022835061592,3.864324840288712,390.40631913275183,446.2024763013795,0.005147190679731186,0.014045630093321756,21042,49
RISE98.SG,Sweden,L Beddinge 56,55.381,13.445,4104.0,M,6.125,Shotgun,AllentoftNature2015,..,Sweden_LN.SG,PASS (literature),eur,194.9319399696,0.9871395859064996,0.9769251835138244,188.08668346148704,286.0671122669178,0.002970957132731834,0.060540976354566386,23968,240
RISE98.SG,Sweden,L Beddinge 56,55.381,13.445,4104.0,M,6.125,Shotgun,AllentoftNature2015,..,Sweden_LN.SG,PASS (literature),fullkg,153.75381165311722,0.33488534772188056,0.3416396535217599,149.86591709193448,69.04743900140028,0.002557662508835595,0.002308234860430236,32964,1233
I2860,Great Britain,"Scotland, Covesea Cave 2",57.721000000000004,-3.3881,2843.0,M,6.062,1240K,OlaldeNature2018,"Armit, Ian",Scotland_LBA,PASS (Xcontam=0.005),ceu,426.00217707854233,4.26842690213988,4.223352116526177,424.34811050995836,208.74825720259892,0.0020775431647327845,0.0001213571644572233,13960,49
I2860,Great Britain,"Scotland, Covesea Cave 2",57.721000000000004,-3.3881,2843.0,M,6.062,1240K,OlaldeNature2018,"Armit, Ian",Scotland_LBA,PASS (Xcontam=0.005),eur,203.09295899012506,1.0609458347499379,1.0409289878931194,202.14715242504016,193.3005334469173,0.0012861474296816207,0.0028017101552062587,15969,240
I2860,Great Britain,"Scotland, Covesea Cave 2",57.721000000000004,-3.3881,2843.0,M,6.062,1240K,OlaldeNature2018,"Armit, Ian",Scotland_LBA,PASS (Xcontam=0.005),fullkg,158.38295458571332,0.3564689051001025,0.3639215593830497,157.52956508694734,208.3068171637215,0.0013761650534733212,0.0027082042670604533,21871,1233
I2932,Great Britain,"Scotland, Orkney, Isbister",58.74,-2.9160000000000004,4409.0,M,5.999,1240K,OlaldeNature2018,"Armit, Ian",Scotland_N,PASS (Xcontam=0.005),ceu,393.7303714458858,4.268202520055319,4.2014328817449975,382.4199094756891,3.948630690583,0.002654255123976357,0.00015627364263298203,13064,49
I2932,Great Britain,"Scotland, Orkney, Isbister",58.74,-2.9160000000000004,4409.0,M,5.999,1240K,OlaldeNature2018,"Armit, Ian",Scotland_N,PASS (Xcontam=0.005),eur,222.70571493956584,1.1895168631260196,1.1651723771364002,221.15883448702164,603.5547218604854,0.0014936520499886409,0.032796883109157966,14888,240
I2932,Great Britain,"Scotland, Orkney, Isbister",58.74,-2.9160000000000004,4409.0,M,5.999,1240K,OlaldeNature2018,"Armit, Ian",Scotland_N,PASS (Xcontam=0.005),fullkg,156.69328253671742,0.36385363661642944,0.3715892664698993,155.50937564211594,67.4191041831487,0.001460457186117633,0.0038208546954391523,20326,1233
I2630,Great Britain,"Scotland, Orkney, Isbister",58.74,-2.9160000000000004,4472.0,M,5.836,1240K,OlaldeNature2018,"Armit, Ian",Scotland_N,PASS,ceu,425.0205678426505,4.285536306415691,4.2384682783758345,404.6421413088311,1460.660543238623,0.003167974079712825,0.06994271584383338,16844,49
I2630,Great Britain,"Scotland, Orkney, Isbister",58.74,-2.9160000000000004,4472.0,M,5.836,1240K,OlaldeNature2018,"Armit, Ian",Scotland_N,PASS,eur,212.57239103109592,1.0724916493733174,1.0482172256155686,210.6730412676923,4797.914436289867,0.0014897136609032088,0.08463516741691389,19211,240
I2630,Great Britain,"Scotland, Orkney, Isbister",58.74,-2.9160000000000004,4472.0,M,5.836,1240K,OlaldeNature2018,"Armit, Ian",Scotland_N,PASS,fullkg,167.035776238321,0.3595708851887165,0.365563288265524,165.01468110721632,6.166046231796563,0.0016218713817828067,0.00025578714922140536,26337,1233
SZ3.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,5.763835,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),ceu,634.2286857789088,5.255017019736332,5.283270083433053,588.2913643081695,1.0,0.004642358880948315,1.0,28944,49
SZ3.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,5.763835,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),eur,357.80691095683267,1.5005927410475524,1.4981598590315837,349.8514764381197,10.82577718487426,0.0020530260794614373,0.00027887423104021184,33024,240
SZ3.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,5.763835,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),fullkg,274.23154028037493,0.5046559486264414,0.5090206431909362,269.5658969099153,53.255761307114774,0.0016424401532479974,0.014232963375048409,45653,1233
SZ36.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,5.763835,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),ceu,643.4477201465497,5.210483361248677,5.234246634958158,601.8995214703588,657.6679387612704,0.004017653946730126,0.008550873158461885,27142,49
SZ36.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,5.763835,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),eur,382.5565036393352,1.6083873071211767,1.5913822732123408,370.3760587673602,1175.7699687436013,0.0025717953542258912,0.07942196116991328,30996,240
SZ36.SG,Hungary,Szólád,46.28333333,17.85,1442.0,M,5.763835,Shotgun,AmorimNatureCommunications2018,AmorimNatureCommunications2018,Hungary_Langobard.SG,PASS (literature),fullkg,273.4001851726891,0.5091280699407954,0.5134835954561562,,,,,42795,1233
I2935,Great Britain,"Scotland, Orkney, Isbister",58.74,-2.9160000000000004,5123.0,M,5.731,1240K,OlaldeNature2018,"Armit, Ian",Scotland_N,PASS (Xcontam=0.004),ceu,394.37242859448304,4.069987944995243,4.0067622579289655,384.57775539351854,255.0461231149617,0.0025110030281033763,0.004386420862570844,13277,49
I2935,Great Britain,"Scotland, Orkney, Isbister",58.74,-2.9160000000000004,5123.0,M,5.731,1240K,OlaldeNature2018,"Armit, Ian",Scotland_N,PASS (Xcontam=0.004),eur,202.8400212979695,1.0621200060038325,1.042885238938967,200.46964554898327,1860.886667568443,0.0017351504793436242,0.010047154514360687,15164,240
I2935,Great Britain,"Scotland, Orkney, Isbister",58.74,-2.9160000000000004,5123.0,M,5.731,1240K,OlaldeNature2018,"Armit, Ian",Scotland_N,PASS (Xcontam=0.004),fullkg,160.14087917041755,0.3588477703857009,0.3661007141082678,157.90218381389724,0.22830232867840464,0.0017384985759172275,1.0380757246925906e-05,20831,1233
